date,Wheat,Coffe,Corn
20140715,5.3775,1.6195,3.74
20140716,5.38,1.625,3.7825
20140717,5.5075,1.6385,3.795
20140718,5.3225,1.724,3.7125
20140721,5.3,1.729,3.64
20140722,5.245,1.683,3.6025
20140723,5.3075,1.766,3.625
20140724,5.2875,1.783,3.615
20140725,5.38,1.7915,3.63
20140728,5.3475,1.811,3.6775
20140729,5.2,1.807,3.615
20140730,5.2725,1.825,3.6175
20140731,5.3025,1.9505,3.57
20140801,5.3425,1.9235,3.525
20140804,5.44,1.905,3.5875
20140805,5.525,1.894,3.5625
20140806,5.68,1.9085,3.6325
20140807,5.615,1.84,3.595
20140808,5.4925,1.8085,3.5175
20140811,5.465,1.8915,3.5675
20140812,5.38,1.846,3.585
20140813,5.28,1.8525,3.58
20140814,5.3725,1.841,3.62
20140815,5.5125,1.8875,3.6575
20140818,5.425,1.889,3.6075
20140819,5.46,1.822,3.625
20140820,5.395,1.841,3.595
20140821,5.4625,1.8375,3.6225
20140822,5.52,1.816,3.655
20140825,5.425,1.8275,3.6
20140826,5.445,1.9397,3.578
20140827,5.5325,1.947,3.596
20140828,5.6565,1.9786,3.6625
20140829,5.6085,2.0011,3.636
20140902,5.55,2.0945,3.6375
20140903,5.355,2.023,3.52
20140904,5.305,2.0245,3.465
20140905,5.3525,1.9805,3.56
20140908,5.335,1.9445,3.4825
20140909,5.275,1.926,3.4425
20140910,5.1975,1.8125,3.4575
20140911,5.095,1.8545,3.41
20140912,5.025,1.8455,3.385
20140915,5.0075,1.822,3.43
20140916,4.9625,1.8525,3.4375
20140917,4.9925,1.8485,3.4175
20140918,4.885,1.812,3.3825
20140919,4.745,1.78,3.315
20140922,4.7675,1.794,3.3025
20140923,4.76,1.809,3.255
20140924,4.8025,1.891,3.295
20140925,4.74,1.823,3.26
20140926,4.7425,1.8605,3.23
20140929,4.8125,1.9125,3.2575
20140930,4.7775,1.9335,3.2075
20141001,4.79,2.004,3.2125
20141002,4.8275,2.086,3.2275
20141003,4.8575,2.065,3.2325
20141006,4.915,2.208,3.325
20141007,5.0625,2.1635,3.405
20141008,5.0775,2.1445,3.4325
20141009,4.9325,2.2165,3.4475
20141010,4.985,2.204,3.34
20141013,5.0525,2.181,3.46
20141014,5.0925,2.219,3.57
20141015,5.06,2.16,3.475
20141016,5.17,2.171,3.5225
20141017,5.16,2.1065,3.48
20141020,5.135,1.994,3.4825
20141021,5.1925,1.996,3.56
20141022,5.2225,1.911,3.53
20141023,5.2675,1.933,3.5975
20141024,5.1775,1.915,3.53
20141027,5.2275,1.909,3.63
20141028,5.3075,1.9235,3.645
20141029,5.3825,1.896,3.7525
20141030,5.36,1.876,3.74
20141031,5.325,1.88,3.7675
20141103,5.3825,1.8585,3.735
20141104,5.305,1.882,3.645
20141105,5.2475,1.8625,3.7025
20141106,5.2025,1.8375,3.7125
20141107,5.145,1.824,3.675
20141110,5.1725,1.814,3.6925
20141111,5.2525,1.8455,3.7375
20141112,5.4275,1.844,3.7775
20141113,5.5375,1.8875,3.8625
20141114,5.605,1.92,3.8175
20141117,5.5175,1.875,3.775
20141118,5.49,1.911,3.72
20141119,5.3775,1.9785,3.6325
20141120,5.4725,1.877,3.7325
20141121,5.4725,1.8965,3.7275
20141124,5.438,1.8982,3.7005
20141125,5.536,1.9457,3.7945
20141126,5.623,1.9395,3.862
20141128,5.779,1.8729,3.8615
20141201,6.065,1.904,3.8975
20141202,6.035,1.834,3.8125
20141203,5.89,1.8365,3.82
20141204,5.895,1.8245,3.8975
20141205,5.94,1.801,3.95
20141208,5.98,1.7805,3.9025
20141209,5.855,1.8045,3.9525
20141210,5.815,1.7855,3.9375
20141211,5.97,1.764,3.985
20141212,6.06,1.74,4.075
20141215,6.19,1.7865,4.085
20141216,6.235,1.777,4.06
20141217,6.48,1.7185,4.0825
20141218,6.555,1.7435,4.11
20141219,6.325,1.747,4.105
20141222,6.255,1.7215,4.1175
20141223,6.35,1.71,4.14
20141224,6.11,1.7015,4.0775
20141226,6.105,1.686,4.1475
20141229,6.15,1.6515,4.1275
20141230,6.02,1.648,4.065
20141231,5.895,1.666,3.97
20150102,5.815,1.6105,3.9575
20150105,5.89,1.681,4.06
20150106,5.915,1.749,4.05
20150107,5.79,1.7505,3.9625
20150108,5.67,1.769,3.9425
20150109,5.635,1.8005,4.0025
20150112,5.55,1.7675,4.02
20150113,5.48,1.7695,3.8575
20150114,5.375,1.7985,3.81
20150115,5.325,1.7665,3.8
20150116,5.325,1.71,3.87
20150120,5.37,1.643,3.9025
20150121,5.365,1.6125,3.88
20150122,5.335,1.5995,3.8375
20150123,5.3,1.6245,3.8675
20150126,5.2,1.6185,3.84
20150127,5.19,1.682,3.8125
20150128,5.055,1.677,3.7325
20150129,5.075,1.6,3.715
20150130,5.025,1.619,3.7
20150202,4.925,1.6245,3.6975
20150203,5.135,1.6075,3.8575
20150204,5.11,1.649,3.835
20150205,5.255,1.6475,3.8525
20150206,5.27,1.6685,3.8575
20150209,5.295,1.676,3.9125
20150210,5.215,1.594,3.88
20150211,5.255,1.5945,3.8575
20150212,5.215,1.6455,3.83
20150213,5.33,1.632,3.8725
20150217,5.345,1.5565,3.895
20150218,5.275,1.528,3.8375
20150219,5.275,1.492,3.8975
20150220,5.105,1.4865,3.8525
20150223,5.055,1.4445,3.7875
20150224,5.051,1.4606,3.791
20150225,4.975,1.4123,3.7895
20150226,5.014,1.3895,3.851
20150227,5.138,1.3975,3.915
20150302,5,1.3835,3.88
20150303,5.06,1.2975,3.91
20150304,4.96,1.3755,3.895
20150305,4.8,1.3505,3.905
20150306,4.82,1.399,3.86
20150309,4.9,1.37,3.8875
20150310,4.935,1.3505,3.88
20150311,4.99,1.3175,3.91
20150312,5.0725,1.322,3.885
20150313,5.02,1.298,3.805
20150316,5.14,1.3805,3.79
20150317,5.035,1.3815,3.71
20150318,5.1075,1.4005,3.7475
20150319,5.12,1.4415,3.735
20150320,5.3,1.4335,3.85
20150323,5.34,1.4185,3.9025
20150324,5.235,1.373,3.9325
20150325,5.19,1.3995,3.95
20150326,4.9925,1.4025,3.9125
20150327,5.0775,1.382,3.91
20150330,5.3025,1.3235,3.945
20150331,5.1175,1.329,3.7625
20150401,5.285,1.3485,3.8175
20150402,5.3625,1.409,3.865
20150406,5.2775,1.462,3.85
20150407,5.26,1.4195,3.83
20150408,5.2625,1.357,3.7925
20150409,5.1875,1.3745,3.78
20150410,5.265,1.351,3.77
20150413,5.0225,1.3375,3.705
20150414,4.97,1.346,3.735
20150415,4.9075,1.358,3.76
20150416,4.945,1.396,3.7625
20150417,4.945,1.387,3.7975
20150420,4.9875,1.387,3.78
20150421,5.0075,1.403,3.73
20150422,4.9875,1.424,3.725
20150423,4.9775,1.4045,3.7075
20150424,4.86,1.4115,3.645
20150427,4.7085,1.3629,3.6155
20150428,4.734,1.3831,3.624
20150429,4.81,1.3874,3.6615
20150430,4.726,1.3727,3.655
20150501,4.74,1.342,3.63
20150504,4.7275,1.329,3.6125
20150505,4.665,1.3365,3.6275
20150506,4.7925,1.2995,3.6675
20150507,4.7275,1.317,3.615
20150508,4.815,1.3465,3.63
20150511,4.81,1.3435,3.605
20150512,4.805,1.355,3.61
20150513,4.815,1.354,3.6225
20150514,5.1425,1.375,3.68
20150515,5.11,1.3825,3.655
20150518,5.2175,1.4315,3.68
20150519,5.1025,1.3985,3.62
20150520,5.13,1.36,3.6
20150521,5.22,1.2845,3.65
20150522,5.1525,1.2695,3.6
20150526,4.935,1.2405,3.55
20150527,4.8775,1.245,3.495
20150528,4.8875,1.2515,3.535
20150529,4.77,1.2615,3.515
20150601,4.9375,1.298,3.5225
20150602,5.125,1.327,3.59
20150603,5.1075,1.343,3.59
20150604,5.2375,1.357,3.635
20150605,5.17,1.351,3.605
20150608,5.28,1.3655,3.6525
20150609,5.3225,1.3735,3.65
20150610,5.135,1.3645,3.5725
20150611,5.0425,1.32,3.565
20150612,5.0375,1.3205,3.53
20150615,4.8925,1.278,3.4825
20150616,4.8875,1.2935,3.54
20150617,4.9125,1.2665,3.5925
20150618,4.88,1.287,3.58
20150619,4.885,1.2715,3.5325
20150622,5.0125,1.3035,3.6
20150623,5.215,1.277,3.675
20150624,5.18,1.333,3.665
20150625,5.332,1.337,3.7775
20150626,5.6455,1.324,3.88
20150629,5.823,1.3176,3.885
20150630,6.1555,1.3205,4.204
20150701,5.885,1.27,4.225
20150702,5.905,1.274,4.285
20150706,5.955,1.2515,4.265
20150707,5.8525,1.247,4.2325
20150708,5.775,1.2495,4.245
20150709,5.78,1.2525,4.2875
20150710,5.76,1.2625,4.3475
20150713,5.7575,1.288,4.4075
20150714,5.71,1.32,4.2825
20150715,5.6675,1.2975,4.295
20150716,5.6225,1.2885,4.3
20150717,5.54,1.284,4.2025
20150720,5.3275,1.2745,4.05
20150721,5.2475,1.2595,4.065
20150722,5.1675,1.2505,4.0275
20150723,5.215,1.2155,4.0325
20150724,5.1175,1.2225,3.925
20150727,5.025,1.204,3.73
20150728,5.1075,1.2025,3.75
20150729,4.9625,1.2215,3.6775
20150730,4.965,1.249,3.7325
20150731,4.9925,1.2525,3.71
20150803,4.99,1.2395,3.665
20150804,4.935,1.249,3.6875
20150805,5.02,1.259,3.7275
20150806,5.07,1.2425,3.6975
20150807,5.105,1.278,3.7275
20150810,5.255,1.335,3.9025
20150811,5.0725,1.372,3.765
20150812,4.9225,1.3185,3.5725
20150813,5.0325,1.3705,3.6375
20150814,5.065,1.375,3.64
20150817,5.005,1.3475,3.6325
20150818,4.9425,1.353,3.6625
20150819,4.9625,1.3115,3.6725
20150820,5.0625,1.2765,3.71
20150821,4.995,1.219,3.6525
20150824,5.0325,1.175,3.6875
20150825,4.95,1.1705,3.655
20150826,4.9065,1.194,3.6405
20150827,4.8645,1.2245,3.6825
20150828,4.8105,1.2261,3.703
20150831,4.845,1.2355,3.7295
20150901,4.8625,1.208,3.69
20150902,4.79,1.1835,3.675
20150903,4.6525,1.1955,3.615
20150904,4.6775,1.1915,3.63
20150908,4.75,1.21,3.6825
20150909,4.7225,1.211,3.69
20150910,4.78,1.164,3.7425
20150911,4.85,1.1655,3.87
20150914,5.0125,1.202,3.935
20150915,4.9475,1.187,3.905
20150916,4.8825,1.181,3.86
20150917,4.815,1.1855,3.7975
20150918,4.8675,1.1835,3.7725
20150921,4.9675,1.1725,3.845
20150922,4.955,1.1545,3.805
20150923,5.075,1.162,3.8325
20150924,4.9725,1.183,3.815
20150925,5.0775,1.227,3.89
20150928,5.055,1.1915,3.8675
20150929,5.0375,1.2085,3.89
20150930,5.1275,1.2135,3.8775
20151001,5.1825,1.2075,3.8875
20151002,5.1325,1.243,3.8925
20151005,5.155,1.2755,3.935
20151006,5.2625,1.281,3.9825
20151007,5.1675,1.2605,3.9575
20151008,5.115,1.2845,3.9125
20151009,5.0925,1.316,3.8275
20151012,5.0675,1.345,3.8075
20151013,5.19,1.3435,3.845
20151014,5.0825,1.3465,3.79
20151015,5.025,1.337,3.755
20151016,4.9225,1.2585,3.7675
20151019,4.8575,1.239,3.73
20151020,4.9125,1.2475,3.7675
20151021,4.9475,1.21,3.8075
20151022,4.9075,1.1985,3.7825
20151023,4.905,1.1845,3.7975
20151026,5.09,1.173,3.845
20151027,5.0925,1.173,3.8
20151028,5.06,1.191,3.76
20151029,5.15,1.203,3.8
20151030,5.22,1.2095,3.8225
20151102,5.08,1.188,3.765
20151103,5.165,1.2025,3.805
20151104,5.2625,1.205,3.805
20151105,5.2625,1.209,3.745
20151106,5.2325,1.1775,3.73
20151109,5.0175,1.1775,3.6675
20151110,4.9075,1.163,3.59
20151111,4.9475,1.168,3.6225
20151112,4.98,1.153,3.62
20151113,4.9575,1.1215,3.5825
20151116,4.94,1.1435,3.6
20151117,4.875,1.1425,3.62
20151118,4.8325,1.1275,3.6175
20151119,4.9075,1.199,3.6425
20151120,4.885,1.219,3.6325
20151123,4.95,1.1995,3.6725
20151124,4.851,1.2286,3.653
20151125,4.8255,1.2396,3.687
20151127,4.737,1.2256,3.6405
20151130,4.724,1.191,3.708
20151201,4.715,1.199,3.7375
20151202,4.6725,1.2045,3.7025
20151203,4.7875,1.2485,3.77
20151204,4.845,1.2695,3.815
20151207,4.8275,1.2605,3.73
20151208,4.815,1.252,3.735
20151209,4.8975,1.268,3.7375
20151210,4.955,1.2635,3.7925
20151211,4.905,1.212,3.7525
20151214,4.935,1.199,3.79
20151215,4.9425,1.199,3.7725
20151216,4.835,1.1925,3.6975
20151217,4.84,1.183,3.7425
20151218,4.8675,1.19,3.745
20151221,4.79,1.175,3.72
20151222,4.7175,1.1915,3.6625
20151223,4.695,1.2095,3.655
20151224,4.675,1.197,3.645
20151228,4.665,1.1915,3.61
20151229,4.7575,1.2145,3.625
20151230,4.6975,1.2365,3.59
20151231,4.7,1.267,3.5875
20160104,4.5825,1.239,3.515
20160105,4.6125,1.23,3.53
20160106,4.6275,1.1995,3.5325
20160107,4.685,1.1845,3.53
20160108,4.785,1.19,3.57
20160111,4.69,1.1445,3.5175
20160112,4.8125,1.1435,3.5675
20160113,4.78,1.148,3.58
20160114,4.6875,1.159,3.58
20160115,4.7375,1.149,3.6325
20160119,4.745,1.1565,3.6775
20160120,4.715,1.116,3.6875
20160121,4.75,1.144,3.67
20160122,4.755,1.16,3.7025
20160125,4.815,1.1645,3.6975
20160126,4.8475,1.167,3.6925
20160127,4.765,1.182,3.6925
20160128,4.7225,1.1915,3.655
20160129,4.7925,1.1635,3.72
20160201,4.7525,1.1775,3.7125
20160202,4.7525,1.1985,3.725
20160203,4.8,1.2155,3.71
20160204,4.7275,1.232,3.685
20160205,4.6675,1.204,3.6575
20160208,4.585,1.1575,3.6225
20160209,4.575,1.1475,3.61
20160210,4.6125,1.1475,3.6025
20160211,4.5825,1.13,3.6025
20160212,4.575,1.1555,3.5875
20160216,4.6425,1.149,3.63
20160217,4.685,1.1455,3.6725
20160218,4.6225,1.1415,3.655
20160219,4.6175,1.1575,3.655
20160222,4.585,1.1985,3.675
20160223,4.48,1.178,3.62
20160224,4.4445,1.1544,3.607
20160225,4.4875,1.1525,3.575
20160226,4.4865,1.1432,3.575
20160229,4.516,1.1457,3.563
20160301,4.46,1.1475,3.5575
20160302,4.5025,1.1555,3.5625
20160303,4.5975,1.1785,3.565
20160304,4.6075,1.2105,3.5825
20160307,4.6275,1.209,3.59
20160308,4.6525,1.217,3.605
20160309,4.6825,1.2235,3.595
20160310,4.77,1.2215,3.6275
20160311,4.7575,1.258,3.65
20160314,4.7875,1.272,3.6875
20160315,4.7725,1.257,3.685
20160316,4.7075,1.2905,3.6825
20160317,4.625,1.3255,3.685
20160318,4.63,1.343,3.67
20160321,4.665,1.3155,3.695
20160322,4.6675,1.3465,3.7
20160323,4.63,1.311,3.685
20160324,4.63,1.2755,3.7
20160328,4.71,1.2855,3.705
20160329,4.7675,1.2745,3.73
20160330,4.64,1.27,3.67
20160331,4.735,1.2745,3.515
20160401,4.7575,1.2725,3.54
20160404,4.7475,1.228,3.545
20160405,4.74,1.209,3.5675
20160406,4.63,1.215,3.58
20160407,4.57,1.198,3.615
20160408,4.6025,1.2045,3.6225
20160411,4.4725,1.2335,3.5675
20160412,4.525,1.246,3.6275
20160413,4.615,1.2175,3.735
20160414,4.5975,1.2315,3.74
20160415,4.5975,1.2295,3.785
20160418,4.7275,1.24,3.81
20160419,4.8625,1.2585,3.845
20160420,5.0425,1.2715,3.9475
20160421,4.9575,1.2355,3.845
20160422,4.67,1.2275,3.7175
20160425,4.7125,1.231,3.77
20160426,4.8135,1.2535,3.8325
20160427,4.7795,1.2123,3.8235
20160428,4.815,1.2073,3.8955
20160429,4.864,1.2137,3.9145
20160502,4.8775,1.1965,3.9175
20160503,4.7075,1.1925,3.7975
20160504,4.7125,1.197,3.7675
20160505,4.6325,1.215,3.7375
20160506,4.6375,1.245,3.775
20160509,4.565,1.2645,3.69
20160510,4.6125,1.2875,3.81
20160511,4.59,1.2975,3.775
20160512,4.68,1.3005,3.89
20160513,4.7475,1.301,3.9075
20160516,4.7475,1.336,3.94
20160517,4.8175,1.327,3.97
20160518,4.8,1.301,3.995
20160519,4.6875,1.2395,3.9
20160520,4.6775,1.247,3.945
20160523,4.62,1.2215,3.9775
20160524,4.64,1.218,3.975
20160525,4.66,1.214,4.0475
20160526,4.8125,1.215,4.0825
20160527,4.815,1.213,4.1275
20160531,4.645,1.2155,4.0475
20160601,4.7375,1.219,4.1375
20160602,4.855,1.23,4.1525
20160603,4.9725,1.271,4.1825
20160606,5.075,1.317,4.2725
20160607,5.09,1.322,4.2775
20160608,5.195,1.3965,4.3125
20160609,5.1025,1.3395,4.265
20160610,4.95,1.3695,4.23
20160613,4.9125,1.373,4.3
20160614,4.85,1.351,4.365
20160615,4.775,1.382,4.29
20160616,4.725,1.395,4.2525
20160617,4.8125,1.4075,4.3775
20160620,4.73,1.395,4.2125
20160621,4.585,1.385,3.9625
20160622,4.5875,1.3695,3.93
20160623,4.5425,1.3925,3.8725
20160624,4.5475,1.3435,3.845
20160627,4.4905,1.3481,3.8605
20160628,4.4915,1.3958,3.8665
20160629,4.385,1.4381,3.7575
20160630,4.4265,1.4534,3.6415
20160701,4.3025,1.464,3.6
20160705,4.335,1.4555,3.5075
20160706,4.285,1.433,3.415
20160707,4.255,1.418,3.4175
20160708,4.35,1.441,3.55
20160711,4.305,1.493,3.4825
20160712,4.385,1.474,3.5225
20160713,4.3975,1.4765,3.62
20160714,4.34,1.5215,3.5775
20160715,4.2475,1.4755,3.5225
20160718,4.295,1.4945,3.57
20160719,4.18,1.4655,3.4175
20160720,4.13,1.47,3.375
20160721,4.1775,1.4685,3.3425
20160722,4.2525,1.419,3.35
20160725,4.29,1.411,3.3475
20160726,4.15,1.416,3.325
20160727,4.1475,1.412,3.3575
20160728,4.1025,1.4215,3.3125
20160729,4.0775,1.462,3.345
20160801,4.06,1.4345,3.2575
20160802,4.0125,1.4125,3.2425
20160803,4.1025,1.404,3.25
20160804,4.0325,1.421,3.2075
20160805,4.16,1.425,3.2425
20160808,4.17,1.411,3.2525
20160809,4.17,1.411,3.2225
20160810,4.2175,1.3865,3.225
20160811,4.1625,1.377,3.21
20160812,4.225,1.3685,3.2225
20160815,4.22,1.3695,3.265
20160816,4.235,1.374,3.275
20160817,4.26,1.3505,3.3025
20160818,4.27,1.3815,3.32
20160819,4.27,1.388,3.3425
20160822,4.1525,1.441,3.3325
20160823,4.0775,1.453,3.285
20160824,4.04,1.4215,3.275
20160825,4.0125,1.435,3.235
20160826,3.883,1.4409,3.18
20160829,3.811,1.4444,3.1535
20160830,3.8065,1.4553,3.1105
20160831,3.828,1.4682,3.127
20160901,3.9475,1.514,3.2375
20160902,3.9925,1.514,3.285
20160906,3.985,1.5375,3.285
20160907,4.0275,1.551,3.3325
20160908,4.06,1.549,3.385
20160909,4.035,1.5115,3.41
20160912,4.0925,1.509,3.395
20160913,4.01,1.484,3.3
20160914,4.03,1.489,3.3175
20160915,3.995,1.489,3.3
20160916,4.0325,1.484,3.37
20160919,4.04,1.528,3.3725
20160920,4.06,1.568,3.405
20160921,4.0775,1.5655,3.4
20160922,4.055,1.5525,3.3675
20160923,4.0475,1.514,3.365
20160926,3.96,1.5355,3.29
20160927,4.04,1.537,3.3175
20160928,4.0325,1.531,3.2925
20160929,3.99,1.5015,3.2925
20160930,4.02,1.5155,3.3675
20161003,3.955,1.4755,3.46
20161004,3.955,1.4745,3.4825
20161005,4.05,1.482,3.4775
20161006,3.9575,1.464,3.405
20161007,3.9475,1.48,3.3975
20161010,4.0375,1.5285,3.4325
20161011,4.0725,1.508,3.455
20161012,3.9675,1.521,3.37
20161013,4.16,1.527,3.495
20161014,4.21,1.554,3.5425
20161017,4.2375,1.571,3.54
20161018,4.2,1.5875,3.5375
20161019,4.2025,1.5785,3.575
20161020,4.17,1.559,3.51
20161021,4.145,1.561,3.525
20161024,4.025,1.579,3.4825
20161025,4.0425,1.645,3.4925
20161026,4.115,1.637,3.54
20161027,4.145,1.648,3.575
20161028,4.085,1.655,3.55
20161031,4.1625,1.6415,3.5475
20161101,4.1425,1.6145,3.49
20161102,4.1775,1.629,3.4625
20161103,4.12,1.6565,3.48
20161104,4.1425,1.7135,3.4875
20161107,4.1,1.7435,3.4625
20161108,4.1525,1.675,3.5425
20161109,4.0675,1.701,3.4075
20161110,4.0475,1.6185,3.435
20161111,4.03,1.5945,3.4025
20161114,3.94,1.618,3.3725
20161115,3.99,1.618,3.415
20161116,3.97,1.6125,3.385
20161117,4.03,1.593,3.42
20161118,4.08,1.5785,3.455
20161121,4.1025,1.5865,3.4975
20161122,4.0725,1.5725,3.51
20161123,4.015,1.5465,3.5075
20161125,4.005,1.5292,3.5105
20161128,4.003,1.5446,3.524
20161129,3.9885,1.5179,3.441
20161130,3.983,1.4998,3.4615
20161201,3.955,1.449,3.425
20161202,4.0425,1.458,3.4725
20161205,4.0825,1.445,3.5925
20161206,4.0675,1.42,3.605
20161207,4.01,1.417,3.58
20161208,4.0825,1.414,3.535
20161209,4.1625,1.3935,3.595
20161212,4.1725,1.42,3.605
20161213,4.175,1.4285,3.61
20161214,4.18,1.4415,3.62
20161215,4.0925,1.422,3.565
20161216,4.0925,1.4245,3.5625
20161219,4.05,1.4425,3.5325
20161220,4.0325,1.4385,3.5025
20161221,3.995,1.4455,3.4725
20161222,3.97,1.391,3.4725
20161223,3.935,1.3615,3.4575
20161227,4.095,1.342,3.55
20161228,4.015,1.335,3.4825
20161229,4.0475,1.3545,3.4975
20161230,4.08,1.3705,3.52
20170103,4.065,1.374,3.5575
20170104,4.185,1.418,3.5975
20170105,4.2625,1.4375,3.6125
20170106,4.2325,1.4285,3.58
20170109,4.2725,1.442,3.6
20170110,4.2675,1.477,3.5825
20170111,4.1875,1.49,3.5725
20170112,4.2625,1.496,3.5825
20170113,4.26,1.493,3.585
20170117,4.335,1.499,3.655
20170118,4.31,1.492,3.65
20170119,4.235,1.5075,3.6625
20170120,4.2825,1.532,3.6975
20170123,4.3325,1.554,3.695
20170124,4.2675,1.5235,3.6325
20170125,4.245,1.529,3.6625
20170126,4.27,1.5145,3.6375
20170127,4.205,1.524,3.625
20170130,4.14,1.5115,3.5775
20170131,4.2075,1.4955,3.5975
20170201,4.3375,1.5015,3.6825
20170202,4.345,1.4595,3.675
20170203,4.3025,1.4625,3.6525
20170206,4.225,1.442,3.6375
20170207,4.3075,1.426,3.685
20170208,4.325,1.429,3.7075
20170209,4.435,1.452,3.695
20170210,4.49,1.4575,3.745
20170213,4.5225,1.4425,3.755
20170214,4.495,1.4365,3.7425
20170215,4.5475,1.445,3.7875
20170216,4.4775,1.463,3.735
20170217,4.41,1.478,3.6825
20170221,4.36,1.5035,3.6925
20170222,4.4125,1.492,3.71
20170223,4.411,1.4827,3.669
20170224,4.3795,1.4514,3.667
20170227,4.3075,1.403,3.6505
20170228,4.3995,1.4222,3.7235
20170301,4.57,1.448,3.82
20170302,4.5275,1.4435,3.795
20170303,4.535,1.433,3.8075
20170306,4.585,1.4145,3.785
20170307,4.565,1.407,3.76
20170308,4.47,1.4175,3.7225
20170309,4.44,1.4045,3.67
20170310,4.405,1.4135,3.6425
20170313,4.305,1.4235,3.61
20170314,4.305,1.4125,3.6225
20170315,4.36,1.409,3.635
20170316,4.36,1.4145,3.66
20170317,4.3625,1.4205,3.675
20170320,4.3025,1.4525,3.635
20170321,4.265,1.4475,3.6125
20170322,4.2225,1.417,3.5875
20170323,4.21,1.405,3.5675
20170324,4.2475,1.376,3.5625
20170327,4.2075,1.392,3.5575
20170328,4.245,1.3885,3.5775
20170329,4.255,1.393,3.585
20170330,4.21,1.393,3.575
20170331,4.265,1.393,3.6425
20170403,4.2775,1.3785,3.6775
20170404,4.27,1.3775,3.63
20170405,4.2975,1.373,3.6475
20170406,4.2325,1.3775,3.6075
20170407,4.24,1.4005,3.595
20170410,4.2875,1.3985,3.67
20170411,4.3325,1.402,3.665
20170412,4.3325,1.383,3.69
20170413,4.2975,1.389,3.71
20170417,4.21,1.411,3.665
20170418,4.225,1.429,3.6175
20170419,4.19,1.38,3.6175
20170420,4.0625,1.3165,3.5775
20170421,4.05,1.2985,3.57
20170424,4.025,1.295,3.5925
20170425,4.124,1.304,3.6635
20170426,4.1525,1.2917,3.621
20170427,4.2415,1.2854,3.6635
20170428,4.295,1.3293,3.648
20170501,4.56,1.3585,3.775
20170502,4.54,1.3625,3.7225
20170503,4.54,1.3745,3.7475
20170504,4.3775,1.3495,3.665
20170505,4.4225,1.357,3.7075
20170508,4.335,1.369,3.66
20170509,4.295,1.3515,3.665
20170510,4.3175,1.3665,3.7375
20170511,4.3375,1.3425,3.6925
20170512,4.3275,1.3495,3.71
20170515,4.2325,1.3345,3.6775
20170516,4.2425,1.3145,3.6775
20170517,4.27,1.344,3.715
20170518,4.2575,1.2965,3.66
20170519,4.3525,1.321,3.725
20170522,4.3425,1.306,3.75
20170523,4.295,1.3025,3.695
20170524,4.325,1.2855,3.7125
20170525,4.3075,1.293,3.6925
20170526,4.3825,1.312,3.7425
20170530,4.295,1.321,3.67
20170531,4.2925,1.2935,3.72
20170601,4.29,1.277,3.705
20170602,4.295,1.2555,3.7275
20170605,4.295,1.2845,3.73
20170606,4.3575,1.2555,3.7725
20170607,4.4475,1.2575,3.8475
20170608,4.4925,1.2635,3.8575
20170609,4.4575,1.2655,3.8775
20170612,4.34,1.276,3.7725
20170613,4.45,1.264,3.81
20170614,4.43,1.2555,3.77
20170615,4.5375,1.258,3.795
20170616,4.6525,1.2355,3.84
20170619,4.67,1.242,3.7525
20170620,4.725,1.2195,3.7
20170621,4.645,1.1935,3.6875
20170622,4.6125,1.1345,3.6275
20170623,4.5975,1.1995,3.5775
20170626,4.5,1.2195,3.59
20170627,4.564,1.2326,3.6095
20170628,4.6355,1.2341,3.6055
20170629,4.897,1.2571,3.656
20170630,5.23,1.2537,3.789
20170703,5.55,1.277,3.885
20170705,5.6,1.3,3.92
20170706,5.39,1.291,3.905
20170707,5.35,1.289,3.925
20170710,5.5,1.286,4.02
20170711,5.53,1.269,4.0175
20170712,5.37,1.276,3.855
20170713,5.1175,1.312,3.6975
20170714,5.1075,1.337,3.7625
20170717,5.06,1.3355,3.75
20170718,5.0375,1.349,3.77
20170719,5.03,1.358,3.825
